category,mls_number,price,property_type,address,city,zip,bedrooms,full_baths,half_baths,hoa_monthly
withdrawn,1707678,"$17,000",Acreage,Lot 5 Harrelson Ave.,Loris,29569,,,,
withdrawn,1010199,"$17,000",Residential Lot,Lot 20 Woodrow Ln.,Loris,29569,,,,
withdrawn,1208046,"$17,000",Residential Lot,lot 500 Chamberlain Rd.,Myrtle Beach,29588,,,,
withdrawn,1804737,"$17,000",Residential Lot,1223 Rainbow Dr.,Loris,29569,,,,
withdrawn,1524167,"$17,000",Residential Lot,Corner of Pink Dogwood Dr.,Loris,29569,,,,
withdrawn,1809312,"$17,173",Commercial - Do Not Use,2301 S Highway 17 Business,North Myrtle Beach,29582,,,,
withdrawn,1100094,"$17,300",Manufactured Leased Land,1629 Crystal Lake Dr.,Myrtle Beach,29575,3,1,0,
withdrawn,1404682,"$17,500",Residential Lot,Lot 8 Royals Circle,Conway,29526,,,,
withdrawn,1411054,"$17,500",Residential Lot,Lot 5 Triston Ct.,Little River,29566,,,,
withdrawn,1419535,"$17,500",Residential Lot,Cherry Circle Fox Trot Dr.,North Myrtle Beach,29582,,,,
withdrawn,2003010,"$17,500",Manufactured Lot,2075 Misty Morning Dr.,Conway,29527,,,,
withdrawn,2003013,"$17,500",Manufactured Lot,2005 Misty Morning Dr.,Conway,29527,,,,
withdrawn,1419145,"$17,500",Residential Lot,Lots 14 &15 Carriage Ln.,Little River,29566,,,,
withdrawn,1019604,"$17,500",Manufactured Leased Land,3 Poolside Dr.,Murrells Inlet,29576,3,2,0,
withdrawn,1523879,"$17,500",Manufactured Leased Land,3650 Forestbrook Rd.,Myrtle Beach,29588,3,2,0,$225
withdrawn,1212788,"$17,500",Residential Lot,Lot 200 Hillsborough Dr.,Conway,29526,,,,
withdrawn,1417564,"$17,500",Residential Lot,132 Creel St.,Conway,29527,,,,
withdrawn,901878,"$17,500",Residential Lot,3241 Lake Pond Rd.,Loris,29569,,,,
withdrawn,1018323,"$17,500",Residential Lot,LOT 109 Cabazon Dr.,Myrtle Beach,29579,,,,
withdrawn,1018328,"$17,500",Residential Lot,LOT 114 Pomo Dr.,Myrtle Beach,29579,,,,
withdrawn,901300,"$17,500",Residential Lot,LOT 12 Harbour View Dr.,Myrtle Beach,29579,,,,
withdrawn,1303427,"$17,500",Acreage,Lot 1 Joyner Crossing,Galivants Ferry,29544,,,,
withdrawn,1303429,"$17,500",Acreage,Lot3 Joyner Crossing,Galivants Ferry,29544,,,,
withdrawn,1303430,"$17,500",Acreage,Lot 4 Joyner Crossing,Galivants Ferry,29544,,,,
withdrawn,1303428,"$17,500",Acreage,Lot 2 Joyner Crossing,Galivants Ferry,29544,,,,
withdrawn,1019665,"$17,500",Residential Lot,TBD Sunshine Rd.,Loris,29569,,,,
withdrawn,1520675,"$17,600",Business,223D Fresh Dr.,Myrtle Beach,29579,,,,
withdrawn,1616681,"$17,700",Manufactured Lot,2983 Ino Dr.,Loris,29569,,,,
withdrawn,1108220,"$17,850",Residential Lot,Lot 549 Blackwood Ct.,Myrtle Beach,29588,,,,
withdrawn,1115617,"$17,900",Residential Lot,LOT 81 Saint Julian Ln.,Myrtle Beach,29579,,,,
withdrawn,1217887,"$17,900",Residential Lot,LOT 58 Saint Julian Ln.,Myrtle Beach,29579,,,,
withdrawn,1908455,"$17,900",Residential Lot,.44 AC Old Tram Rd.,Little River,29566,,,,
withdrawn,820626,"$17,900",Residential Lot,504 Hallie Martin Rd.,Conway,29527,,,,
withdrawn,1022029,"$17,900",Residential Lot,Lot 137 Pacifica Dr.,Myrtle Beach,29579,,,,
withdrawn,1217317,"$17,900",Residential Lot,LOT 307 Crystal Water Way,Myrtle Beach,29579,,,,
withdrawn,1206125,"$17,900",Residential Lot,Lot 90 Charleston Oaks Dr,Loris,29569,,,,
withdrawn,1106058,"$17,910",Detached,2233 Armview Rd.,Loris,29569,3,2,0,$0
withdrawn,906274,"$17,989",Residential Lot,209 Hamilton Way,Conway,29526,,,,
withdrawn,1804127,"$18,000",Residential Lot,Lot 6-C1 Ruby Ln.,Conway,29527,,,,
withdrawn,1606402,"$18,000",Acreage,138 Temple Dr.,Aynor,29511,,,,
withdrawn,1701295,"$18,000",Industrial,1705 Park View Rd.,Conway,29526,,,,
withdrawn,2014293,"$18,000",Residential Lot,Lot 22 Cypress Knee Ct.,Conway,29526,,,,
withdrawn,1200001,"$18,000",Residential Lot,253 White Water Loop,Conway,29526,,,,
withdrawn,1120307,"$18,000",Residential Lot,305 White Water Loop,Conway,29526,,,,
withdrawn,1113335,"$18,000",Residential Lot,Tract B Emma Gause Pl.,Myrtle Beach,29588,,,,
withdrawn,1204243,"$18,000",Retail,2381 Dick Pond Rd.,Myrtle Beach,29575,,,,
withdrawn,1926286,"$18,000",Commercial Lot - Lease,TBD Sea Mountain Hwy.,Little River,29566,,,,
withdrawn,2204835,"$18,000",Acreage,TBD Duncan Ln.,Conway,29527,,,,
withdrawn,1302761,"$18,000",Acreage,Tract A Tallwoods Preserve,Longs,29568,,,,
withdrawn,1103347,"$18,000",Residential Lot,LOT 444 East Isle of Palms Ave.,Myrtle Beach,29579,,,,
withdrawn,1620600,"$18,000",Residential Lot,TBD Lot 5 Johnson Shortcut Rd.,Conway,29527,,,,
withdrawn,1410582,"$18,000",Residential Lot,Lot 499 East Isle of Palms Ave.,Myrtle Beach,29579,,,,
withdrawn,1620599,"$18,000",Residential Lot,TBD Lot 1 Johnson Shortcut Rd.,Conway,29527,,,,
withdrawn,1102308,"$18,000",Residential Lot,LOT 734 OYSTER POINT WAY,Myrtle Beach,29579,,,,
withdrawn,1620595,"$18,000",Residential Lot,TBD Lot 2 Johnson Shortcut Rd.,Conway,29527,,,,
withdrawn,2021679,"$18,000",Farm,Lot 5 Hardwick Rd.,Nichols,29581,,,,
withdrawn,1713730,"$18,000",Residential Lot,679 South Branch Rd.,Loris,29569,,,,
withdrawn,907051,"$18,000",Residential Lot,LOT 18 Harbour View Dr.,Myrtle Beach,29579,,,,
withdrawn,918519,"$18,000",Acreage,167 Sing Ave.,Conway,29527,,,,
withdrawn,1518894,"$18,000",Residential Lot,TBD Railroad Dr.,Conway,29527,,,,
withdrawn,901298,"$18,000",Residential Lot,LOT 45 Harbour View Dr.,Myrtle Beach,29579,,,,
withdrawn,1107989,"$18,500",Residential Lot,Lot  41 Westridge Blvd.,Conway,29526,,,,
withdrawn,1722523,"$18,500",Acreage,Lot 13 Hamilton Way,Conway,29526,,,,
withdrawn,1405164,"$18,500",Manufactured Leased Land,315 Ross Ln.,Garden City Beach,29576,2,2,0,$425
withdrawn,824491,"$18,500",Residential Lot,Lot 9 Blue Moon Ct.,Loris,29569,,,,
withdrawn,824490,"$18,500",Residential Lot,Lot 10 Blue Moon Ct.,Loris,29569,,,,
withdrawn,923221,"$18,500",Manufactured Leased Land,28 Musket St.,Murrells Inlet,29576,2,2,0,
withdrawn,1117980,"$18,500",Manufactured Leased Land,2100 Highway 15,Myrtle Beach,29577,2,2,0,$180
withdrawn,905714,"$18,500",Manufactured Lot,TBD Belleview Ct.,Nichols,29581,,,,
withdrawn,2117321,"$18,500",Manufactured Lot,2014 Phoenix Dr.,Conway,29526,,,,
withdrawn,1014158,"$18,500",Manufactured Lot,28 NW Sonland Dr.,Myrtle Beach,29588,,,,
withdrawn,916321,"$18,500",Residential Lot,Lot 6 Yellow Dog Ct.,Loris,29569,,,,
withdrawn,1810369,"$18,899",Residential Lot,1282 Pinetucky Dr.,Aynor,29544,,,,
withdrawn,1420629,"$18,900",Condo,2506 South Ocean Blvd.,Myrtle Beach,29577,Efficiency,1,0,$273
withdrawn,1217206,"$18,900",Residential Lot,3834 Stern Dr.,Conway,29526,,,,
withdrawn,1208836,"$18,900",Residential Lot,Lot 11 Oak Lawn Dr.,Aynor,29511,,,,
withdrawn,1200105,"$18,900",Residential Lot,Lot 173 Chamberlain Rd.,Myrtle Beach,29588,,,,
withdrawn,1103423,"$18,900",Condo,910 Putters Ln.,Little River,29566,Efficiency,1,0,$255
withdrawn,916816,"$18,900",Manufactured Lot,.5acres Highway 65,Conway,29526,,,,
withdrawn,1305485,"$18,900",Residential Lot,Lot 212 Crystal Water Way,Myrtle Beach,29579,,,,
withdrawn,824477,"$18,900",Residential Lot,Lot 8 TBD Lovett Ln.,Green Sea,29545,,,,
withdrawn,824480,"$18,900",Residential Lot,Lot 5 Lovett Ln.,Green Sea,29545,,,,
withdrawn,1114067,"$18,900",Residential Lot,lot 150 Landing Pkwy.,North Myrtle Beach,29582,,,,
withdrawn,1012656,"$18,900",Residential Lot,2605 West Main St.,Loris,29569,,,,
withdrawn,2112956,"$18,900",Residential Lot,LOT 5 SW Church St.,Loris,29569,,,,
withdrawn,2112957,"$18,900",Residential Lot,LOT 6 SW Church St.,Loris,29569,,,,
withdrawn,1913594,"$18,900",Residential Lot,1708 Heritage Rd.,Loris,29569,,,,
withdrawn,1913596,"$18,900",Residential Lot,1700 Heritage Rd.,Loris,29569,,,,
withdrawn,1200111,"$18,900",Residential Lot,Lot 494 Chamberlain Rd.,Myrtle Beach,29588,,,,
withdrawn,1509087,"$19,000",Residential Lot,TBD Tom Dorman Rd.,Longs,29568,,,,
withdrawn,1420757,"$19,000",Residential Lot,21 Old Tram Rd.,Little River,29566,,,,
withdrawn,1209518,"$19,000",Manufactured Lot,286 Crystal Ln.,Longs,29568,,,,
withdrawn,1307472,"$19,000",Residential Lot,224 Greenwich Dr.,Conway,29526,,,,
withdrawn,1210367,"$19,000",Manufactured Leased Land,368 Edison Circle,Conway,29526,4,2,0,$200
withdrawn,1209669,"$19,000",Manufactured with Land,2009 East Pine Ct.,Conway,29526,4,2,0,$0
withdrawn,1306544,"$19,000",Acreage,5767 Carolina Rd.,Green Sea,29545,,,,
withdrawn,1306542,"$19,000",Acreage,5761 Carolina Rd.,Green Sea,29545,,,,
withdrawn,2100142,"$19,000",Residential Lot,Apple Ln.,Conway,29527,,,,
withdrawn,1108689,"$19,000",Residential Lot,18 Lots Sonland Dr.,Myrtle Beach,29579,,,,
withdrawn,1107453,"$19,000",Residential Lot,112 Long Meadow Dr.,Loris,29569,,,,
withdrawn,1414001,"$19,500",Acreage,2AC Horseshoe Rd.,Little River,29566,,,,
withdrawn,1921680,"$19,500",Condo,1514 North Waccamaw Dr.,Garden City Beach,29576,2,2,0,$86
withdrawn,2126179,"$19,500",Residential Lot,TBD Ole Lee Dr.,Conway,29526,,,,
withdrawn,1217986,"$19,500",Acreage,Pee Dee Hwy Dongola Shortcut Rd.,Conway,29527,,,,
withdrawn,1218618,"$19,500",Condo,6850 Blue Heron Blvd.,Myrtle Beach,29588,Efficiency,1,0,$210
withdrawn,1216997,"$19,500",Residential Lot,508 Hallie Martin Rd.,Conway,29527,,,,
withdrawn,1113958,"$19,500",Residential Lot,100 Hampton Ridge Rd.,Conway,29527,,,,
withdrawn,1109459,"$19,500",Residential Lot,TBD Goretown Loop,Loris,29569,,,,
withdrawn,909126,"$19,500",Manufactured Leased Land,35 Burr Circle,Murrells Inlet,29576,2,1,0,
withdrawn,1210493,"$19,500",Acreage,6897 Bedford Rd.,Nichols,29581,,,,
withdrawn,1306661,"$19,500",Residential Lot,Lot 194 Chamberlain Rd.,Myrtle Beach,29588,,,,
withdrawn,1515017,"$19,500",Residential Lot,Lot 167 Long Meadow Dr.,Loris,29569,,,,
withdrawn,1605953,"$19,500",Residential Lot,Lot 19 Sonland Estate,Myrtle Beach,29588,,,,
withdrawn,1616440,"$19,500",Manufactured Lot,976 Saint John Rd.,Galivants Ferry,29544,,,,
withdrawn,1105650,"$19,616",Retail,511 N 9th Ave. N,Myrtle Beach,29577,,,,
withdrawn,1605293,"$19,750",Manufactured Leased Land,22 Offshore Dr.,Garden City Beach,29576,2,1,1,$375
withdrawn,1017000,"$19,795",Residential Lot,#89 Landing Pkwy.,North Myrtle Beach,29582,,,,
withdrawn,1015934,"$19,800",Residential Lot,Lot 490 East Isle of Palms Ave.,Myrtle Beach,29579,,,,
withdrawn,810834,"$19,800",Residential Lot,Lot 3 Elbow Rd.,Conway,29527,,,,
withdrawn,810849,"$19,800",Acreage,Lot 4 Elbow Rd.,Conway,29527,,,,
withdrawn,924103,"$19,900",Residential Lot,LOT 88 PINE NEEDLE ESTATES,Loris,29568,,,,
withdrawn,924107,"$19,900",Residential Lot,LOT 79 PINE NEEDLE ESTATES,Loris,29568,,,,
withdrawn,1109901,"$19,900",Manufactured with Land,3246 Mount Pisgah Cemetery Rd.,Conway,29526,3,2,0,$0
withdrawn,924106,"$19,900",Residential Lot,LOT 33 PINE NEEDLE ESTATES,Loris,29568,,,,
withdrawn,924105,"$19,900",Residential Lot,LOT 44 PINE NEEDLE ESTATES,Loris,29568,,,,
withdrawn,828597,"$19,900",Condo,2701  S Ocean Blvd.,Myrtle Beach,29577,Efficiency,1,0,
withdrawn,1104545,"$19,900",Condo,102 Cambridge Circle,Murrells Inlet,29576,1,1,0,$139
withdrawn,922947,"$19,900",Condo,BLDG A Cambridge Circle,Murrells Inlet,29576,1,1,0,$139
withdrawn,913912,"$19,900",Acreage,tbd Starduster Ln.,Little River,29566,,,,
withdrawn,924102,"$19,900",Residential Lot,LOT 129 PINE NEEDLE ESTATES,Loris,29568,,,,
withdrawn,827417,"$19,900",Residential Lot,lot 5 Graham Rd.,Aynor,29511,,,,
withdrawn,827419,"$19,900",Residential Lot,lot 4 Graham Rd.,Aynor,29511,,,,
withdrawn,1508551,"$19,900",Business,Spring Ave.,Surfside Beach,29575,,,,
withdrawn,1502736,"$19,900",Residential Lot,TBD/LOT 3 San Andres Way,Little River,29566,,,,
withdrawn,1111532,"$19,900",Residential Lot,LOT 31 Sunmeadow Dr.,Conway,29526,,,,
withdrawn,1111535,"$19,900",Residential Lot,LOT 30 Sunmeadow Dr.,Conway,29526,,,,
withdrawn,1205666,"$19,900",Residential Lot,2433 Covington Dr.,Myrtle Beach,29579,,,,
withdrawn,1102135,"$19,900",Residential Lot,Lot 309 Lavendar Ln.,Myrtle Beach,29579,,,,
withdrawn,1307905,"$19,900",Residential Lot,LOT 312 Bohicket Ct.,Myrtle Beach,29579,,,,
withdrawn,1209954,"$19,900",Residential Lot,0.6 acres Nixon Ave.,Conway,29527,,,,
withdrawn,1010312,"$19,900",Residential Lot,Lot # 14 Lee Ln.,Longs,29568,,,,
withdrawn,1010345,"$19,900",Residential Lot,Lot # 13 Lee Ln.,Longs,29568,,,,
withdrawn,825092,"$19,900",Manufactured Lot,TBD Harvest Moon Dr.,Longs,29568,,,,
withdrawn,1107781,"$19,900",Manufactured Leased Land,177 Burr Circle,Murrells Inlet,29576,2,1,1,$343
withdrawn,1512489,"$19,900",Acreage,808 Pint Creek Rd.,Longs,29568,,,,
withdrawn,1311130,"$19,900",Residential Lot,Lot 3 Old Bucksville Rd.,Conway,29527,,,,
withdrawn,1517494,"$19,900",Residential Lot,Lot 9-D Circle Ln.,Myrtle Beach,29588,,,,
withdrawn,1009768,"$19,900",Residential Lot,Lot A Harvest Moon Rd.,Longs,29568,,,,
withdrawn,1115155,"$19,900",Manufactured Lot,0 Coney Dr.,Longs,29568,,,,
withdrawn,1517636,"$19,900",Manufactured with Land,2017 Banbury Dr.,Conway,29527,3,2,0,$0
withdrawn,1217227,"$19,900",Residential Lot,LOT 90 MURPHY WAY,Conway,29526,,,,
withdrawn,1217229,"$19,900",Residential Lot,LOT 92 MURPHY WAY,Conway,29526,,,,
withdrawn,1217241,"$19,900",Residential Lot,LOT 99 HAMILTON WAY,Conway,29526,,,,
withdrawn,1217242,"$19,900",Residential Lot,LOT 100 HAMILTON WAY,Conway,29526,,,,
withdrawn,1104736,"$19,900",Manufactured Lot,6648 Coastal Oaks Dr.,Conway,29527,,,,
withdrawn,1406850,"$19,900",Residential Lot,LOT 1 Oak Log Lake Rd.,Conway,29526,,,,
withdrawn,910385,"$19,900",Residential Lot,TBD Coney Dr.,Longs,29568,,,,
withdrawn,923809,"$19,900",Residential Lot,Lot 1A Knox Ln.,Myrtle Beach,29588,,,,
withdrawn,1001446,"$19,900",Residential Lot,Lot 22 Hemphill Pl.,Conway,29527,,,,
withdrawn,700284,"$19,900",Residential Lot,Lot 35 Silver Peak Dr.,Conway,29526,,,,
withdrawn,1021347,"$19,900",Condo,4359 Baker St.,Little River,29566,1,1,1,
withdrawn,700281,"$19,900",Residential Lot,Lot 1 Silver Peak Dr.,Conway,29526,,,,
withdrawn,1210035,"$19,900",Residential Lot,Parcel B Highway 319,Conway,29526,,,,
withdrawn,1001443,"$19,900",Residential Lot,Lot 21 Hemphill Pl.,Conway,29527,,,,
withdrawn,1210046,"$19,900",Residential Lot,Parcel A Highway 319,Conway,29526,,,,
withdrawn,901512,"$19,900",Condo,4350 Intercoastal Village,Little River,29566,1,1,1,
withdrawn,1313336,"$19,900",Residential Lot,Lot 50 Ecum Secum Pl.,Conway,29527,,,,
withdrawn,1001448,"$19,900",Residential Lot,Lot 11 Hemphill Pl.,Conway,29527,,,,
withdrawn,1217293,"$19,900",Residential Lot,LOT 141 Henry Middleton Blvd.,Myrtle Beach,29588,,,,
withdrawn,1001791,"$19,900",Manufactured Leased Land,93 Burr Circle,Murrells Inlet,29576,3,2,0,$343
withdrawn,1110443,"$19,900",Residential Lot,LOT 166 West Palms Dr.,Myrtle Beach,29579,,,,
withdrawn,1202292,"$19,900",Residential Lot,Lot 199 Crystal Water Way,Myrtle Beach,29579,,,,
withdrawn,1202290,"$19,900",Residential Lot,Lot 193 Crystal Water Way,Myrtle Beach,29579,,,,
withdrawn,1105798,"$19,900",Residential Lot,LOT 462 Chalmers Ct.,Myrtle Beach,29579,,,,
withdrawn,1806886,"$19,900",Manufactured Leased Land,4603 Albatross St.,North Myrtle Beach,29582,3,2,0,$0
withdrawn,1918931,"$19,900",Residential Lot,1499 Jacks Circle Rd.,North Myrtle Beach,29582,,,,
withdrawn,1205049,"$19,900",Residential Lot,lot 148 Tarpon Pond Rd.,North Myrtle Beach,29582,,,,
withdrawn,1021050,"$19,900",Residential Lot,145 West Palm Dr.,Myrtle Beach,29579,,,,
withdrawn,1202288,"$19,900",Residential Lot,Lot 161 West Palms Dr.,Myrtle Beach,29579,,,,
withdrawn,1210596,"$19,900",Residential Lot,Lot 488 Waterbridge Blvd.,Myrtle Beach,29579,,,,
withdrawn,908087,"$19,900",Retail,405 8th Ave. N,Myrtle Beach,29577,,,,
withdrawn,1219739,"$19,900",Residential Lot,292 Castille Dr.,Myrtle Beach,29579,,,,
withdrawn,909979,"$19,900",Manufactured Leased Land,517 Key Largo Ave.,Murrells Inlet,29576,2,2,0,
withdrawn,1309699,"$19,900",Residential Lot,Lot 25 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1309651,"$19,900",Residential Lot,Lot 24 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1309650,"$19,900",Residential Lot,Lot 23 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1309756,"$19,900",Residential Lot,Lot 34 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1309645,"$19,900",Residential Lot,Lot 22 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1011975,"$19,900",Condo,4350 Baker St.,Little River,29566,1,1,1,
withdrawn,1309640,"$19,900",Residential Lot,Lot 19 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1919371,"$19,900",Residential Lot,523 Highway 90,Conway,29526,,,,
withdrawn,1309641,"$19,900",Residential Lot,Lot 20 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1309643,"$19,900",Residential Lot,Lot 21 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1004160,"$19,900",Detached,1725 Hiland Ave.,Conway,29526,2,1,0,
withdrawn,919076,"$19,900",Residential Lot,206 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1309753,"$19,900",Residential Lot,Lot 35 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1309750,"$19,900",Residential Lot,Lot 38 Rivers Edge Dr.,Conway,29526,,,,
withdrawn,1016989,"$19,900",Residential Lot,Lot 8 Windsor Springs Rd.,Conway,29526,,,,
withdrawn,1016990,"$19,900",Residential Lot,Lot 10 Windsor Springs Rd.,Conway,29526,,,,
withdrawn,2011412,"$19,900",Residential Lot,TBD .70 Lot 2 Carriage Dr.,Loris,29569,,,,
withdrawn,1016984,"$19,900",Residential Lot,Lot 1 Windsor Springs Rd.,Conway,29526,,,,
withdrawn,1016987,"$19,900",Residential Lot,Lot 3 Windsor Springs Rd.,Conway,29526,,,,
withdrawn,2112959,"$19,900",Residential Lot,LOT 8 SW Church St.,Loris,29569,,,,
withdrawn,2112960,"$19,900",Residential Lot,LOT 9 SW Church St.,Loris,29569,,,,
withdrawn,1204224,"$19,900",Residential Lot,1021 E West Isle of Palms Ave.,Myrtle Beach,29579,,,,
withdrawn,2011411,"$19,900",Residential Lot,TBD .70 Lot 1 Carriage Dr.,Loris,29569,,,,
withdrawn,1016988,"$19,900",Residential Lot,Lot 5 Windsor Springs Rd.,Conway,29526,,,,
withdrawn,1824560,"$19,900",Acreage,TBD S Highway 747,Loris,29569,,,,
withdrawn,1523601,"$19,900",Residential Lot,Lot 2 Sycamore St.,Conway,29526,,,,
withdrawn,1218137,"$19,900",Multi-Family Lot,2740 Bayboro St.,Loris,29569,,,,
withdrawn,2306555,"$19,900",Residential Lot,658 Bucksville Dr.,Conway,29527,,,,
withdrawn,2113491,"$19,900",Residential Lot,1736 Coats Rd.,Loris,29569,,,,
withdrawn,1213262,"$19,900",Residential Lot,Lot 3 Wild Blueberry Ln.,Conway,29526,,,,
withdrawn,1119499,"$19,900",Multi-Family Lot,2740 Bayboro Rd.,Loris,29569,,,,
withdrawn,1203561,"$19,900",Residential Lot,142 Clovis Circle,Myrtle Beach,29579,,,,
withdrawn,1017423,"$19,900",Residential Lot,3603 Farmington Pl.,Myrtle Beach,29579,,,,
withdrawn,1119349,"$19,900",Residential Lot,Lot 5 Wake Forest Rd.,Conway,29526,,,,
withdrawn,1708515,"$19,900",Residential Lot,TBD Sunset St.,Loris,29569,,,,
withdrawn,1203351,"$19,900",Residential Lot,Lot 1 Dayglow Dr.,Loris,29569,,,,
withdrawn,1116963,"$19,900",Residential Lot,Lot 41 Goretown Estates,Loris,29569,,,,
withdrawn,1311839,"$19,900",Detached,905 Highway 378,Conway,29527,3,1,0,$0
withdrawn,1614775,"$19,900",Manufactured Lot,Heritage Rd.,Loris,29569,,,,
withdrawn,1113583,"$19,900",Residential Lot,LOT 324 Timmerman Rd.,Myrtle Beach,29588,,,,
withdrawn,917953,"$19,900",Residential Lot,0 Graham Ave.,Myrtle Beach,29577,,,,
withdrawn,1110790,"$19,900",Residential Lot,Lot 6 Harbour View Dr.,Myrtle Beach,29579,,,,
withdrawn,1106079,"$19,900",Residential Lot,421 SYCAMORE ST.,Conway,29526,,,,
withdrawn,1619638,"$19,900",Residential Lot,TBD Red Bluff Rd.,Loris,29569,,,,
withdrawn,723551,"$19,900",Residential Lot,811 Trap Shooter Circle,Longs,29568,,,,
withdrawn,1522378,"$19,900",Residential Lot,791 Trap Shooter Circle,Longs,29568,,,,
withdrawn,1719105,"$19,900",Residential Lot,TBD Hewitt Rd.,Loris,29569,,,,
withdrawn,1718909,"$19,900",Residential Lot,Lot #2 Highway 410,Aynor,29511,,,,
withdrawn,1601568,"$19,900",Residential Lot,TBD Maple St.,Aynor,29511,,,,
withdrawn,1101749,"$19,900",Residential Lot,LOT 53 Legacy Estates,North Myrtle Beach,29582,,,,
withdrawn,1308658,"$19,900",Residential Lot,LOT 50 Villa D'Este Lakes Dr.,North Myrtle Beach,29582,,,,
withdrawn,1108379,"$19,900",Acreage,TBD Duck Harbor Dr.,Aynor,29511,,,,
withdrawn,1522350,"$19,900",Residential Lot,725 Trap Shooter Circle,Longs,29568,,,,
withdrawn,2307666,"$19,900",Acreage,TBD Ole Holly Dr.,Loris,29569,,,,
withdrawn,1014825,"$19,901",Residential Lot,Lot 69 Pelican Bay Rd.,Little River,29566,,,,
withdrawn,1913593,"$19,950",Residential Lot,1714 Heritage Rd.,Loris,29569,,,,
withdrawn,1623563,"$19,990",Residential Lot,Lot 15 Perrin Rd.,Loris,29569,,,,
withdrawn,1910349,"$19,995",Manufactured Leased Land,2700 Leo Dr.,Myrtle Beach,29575,2,2,0,$345
withdrawn,1109751,"$19,999",Residential Lot,2034 Lees Landing Circle,Conway,29526,,,,
withdrawn,1305781,"$19,999",Residential Lot,Tract C Not Specified,Little River,29566,,,,
withdrawn,1103030,"$19,999",Manufactured Leased Land,1504 Highway 15,Myrtle Beach,29577,2,1,0,$175
withdrawn,2407220,"$19,999",Manufactured Leased Land,179 John Alex Ln.,Nichols,29581,2,1,0,$0
withdrawn,1120296,"$19,999",Residential Lot,Lot 477 Wild Wing Blvd.,Conway,29526,,,,
withdrawn,1406950,"$19,999",Residential Lot,169 Bay Circle Dr.,Loris,29569,,,,
withdrawn,1924781,"$19,999",Residential Lot,Lot 86 Day Star Way,Loris,29569,,,,
withdrawn,1510716,"$19,999",Residential Lot,Lot 39 Saint James Dr.,Loris,29569,,,,
withdrawn,1522075,"$20,000",Acreage,1722 N Highway 57 N,Little River,29566,,,,
withdrawn,2017759,"$20,000",Residential Lot,Lot E Dossies Rd.,Conway,29526,,,,
withdrawn,919357,"$20,000",Residential Lot,Lot 1 Black Island Rd.,Galivants Ferry,29544,,,,
withdrawn,1611158,"$20,000",Acreage,N Golden Key Rd.,Conway,29526,,,,
withdrawn,1926691,"$20,000",Residential Lot,Lot 4 Sandy Ridge Rd.,Galivants Ferry,29544,,,,
withdrawn,1420752,"$20,000",Residential Lot,20 Old Tram Rd.,Little River,29566,,,,
withdrawn,1801330,"$20,000",Acreage,Lot 1 Highway 57,Little River,29566,,,,
withdrawn,1312369,"$20,000",Commercial Lot - Sale,TBD Old Kings Hwy.,Murrells Inlet,29576,,,,
withdrawn,1210395,"$20,000",Residential Lot,1042 McCall Loop,Conway,29526,,,,
withdrawn,1108640,"$20,000",Residential Lot,Lot 55 Ecum Secum Pl.,Conway,29526,,,,
withdrawn,1420549,"$20,000",Residential Lot,Lot 19 Hamilton Way,Conway,29526,,,,
withdrawn,1417124,"$20,000",Acreage,TBD Carriage Ln.,Conway,29527,,,,
withdrawn,921377,"$20,000",Residential Lot,Lot 49 Chapel Ridge Rd.,Myrtle Beach,29588,,,,
withdrawn,1102858,"$20,000",Residential Lot,895 Compton Dr.,Conway,29526,,,,
withdrawn,1921099,"$20,000",Farm,TBD State Rd.,Conway,29527,,,,
withdrawn,915514,"$20,000",Manufactured Leased Land,650 West Pine Village Dr.,Myrtle Beach,29579,3,2,0,
withdrawn,1502060,"$20,000",Manufactured Leased Land,1509 Pisces Ln.,Myrtle Beach,29575,2,2,0,$335
withdrawn,1010949,"$20,000",Manufactured Leased Land,1000 River Oaks Dr.,Myrtle Beach,29579,3,1,1,$0
withdrawn,1106385,"$20,000",Residential Lot,0 Happy Ln.,Galivants Ferry,29544,,,,
withdrawn,915401,"$20,000",Residential Lot,lot 74 Palmetto Harbour Dr.,North Myrtle Beach,29582,,,,
withdrawn,1115054,"$20,000",Residential Lot,Lot 2 Triston Ct.,Little River,29566,,,,
withdrawn,2225147,"$20,000",Residential Lot,TBD Canal St.,Myrtle Beach,29577,,,,
withdrawn,1422143,"$20,000",Commercial Lot - Lease,1523 S Highway 17 Business,North Myrtle Beach,29582,,,,
withdrawn,2223788,"$20,000",Residential Lot,TBD1 Cay Rd.,Loris,29569,,,,
withdrawn,2025976,"$20,000",Acreage,TBD Midway Circle,Myrtle Beach,29588,,,,
withdrawn,1415391,"$20,000",Residential Lot,TBD Tweety Ave.,Conway,29527,,,,
